Invoice_ID,Invoice_Date,SKU,Invoice_Amount,Due_Date,Payment_Due
560,2019-07-19,543,6471,2024-06-08,NO
561,2019-07-19,374,25424,2025-09-07,Yes
562,2019-07-19,2329,19688,2026-01-18,Yes
563,2019-07-19,1780,27637,2024-01-13,NO
564,2019-07-19,530,26165,2026-05-20,Yes
565,2019-07-19,1448,38193,2025-09-30,Yes
566,2019-07-19,1776,49443,2026-06-05,Yes
567,2019-07-19,2329,37436,2026-09-05,Yes
568,2019-07-19,1587,24968,2024-04-02,NO
569,2019-07-19,130,43931,2026-12-11,Yes
570,2019-07-20,1774,48669,2026-11-01,Yes
571,2019-07-20,206,21670,2025-02-06,NO
572,2019-07-20,1854,14973,2026-07-17,Yes
573,2019-07-20,111,42628,2024-06-15,NO
574,2019-09-18,107,43634,2025-05-30,NO
575,2019-07-20,975,18918,2026-06-20,Yes
576,2019-07-20,525,33414,2023-11-23,NO
577,2019-07-20,529,8716,2023-05-04,NO
578,2019-07-20,519,39954,2026-01-22,Yes
579,2019-07-20,184,13813,2025-09-07,Yes
580,2019-07-20,519,26509,2026-08-03,Yes
581,2019-07-20,524,15246,2025-11-14,Yes
582,2019-07-20,923,38160,2023-10-07,NO
583,2022-08-10,1648,18753,2026-03-19,Yes
584,2019-07-20,2329,14989,2023-04-27,NO
585,2019-07-20,875,14756,2024-05-30,NO
586,2019-07-20,2329,18075,2023-05-05,NO
587,2019-07-20,140,26241,2023-06-28,NO
588,2019-07-20,2199,43547,2026-03-31,Yes
589,2019-07-20,2420,49182,2023-05-25,NO
590,2019-07-20,1442,24849,2026-05-24,Yes
591,2019-07-20,119,31545,2024-11-05,NO
592,2019-07-22,70,31695,2026-11-09,Yes
593,2019-07-22,2424,12153,2025-08-14,Yes
594,2019-07-22,163,32226,2025-01-06,NO
595,2019-07-11,171,34352,2025-12-02,Yes
596,2019-07-22,875,33720,2024-08-10,NO
597,2019-07-22,2111,8423,2024-05-10,NO
598,2019-07-22,538,43302,2025-11-22,Yes
599,2019-07-22,992,30537,2024-04-05,NO
600,2019-07-22,875,47777,2026-01-01,Yes
601,2019-07-22,1498,23165,2026-05-09,Yes
602,2019-07-22,2103,36449,2025-06-07,NO
603,2019-07-22,709,27812,2025-04-23,NO
604,2019-07-22,2411,27826,2023-08-07,NO
605,2019-07-22,140,12597,2024-10-07,NO
606,2019-07-22,215,49416,2024-09-07,NO
607,2019-07-22,224,9062,2026-01-31,Yes
608,2019-07-22,2173,18275,2026-09-09,Yes
609,2019-07-22,875,11609,2026-12-27,Yes
610,2019-07-22,140,16835,2023-05-20,NO
611,2019-07-22,129,30667,2025-11-02,Yes
612,2019-07-22,116,22290,2025-09-29,Yes
613,2019-07-22,2124,38397,2025-06-11,NO
614,2019-07-23,875,18397,2026-08-26,Yes
615,2019-07-23,884,15431,2025-03-18,NO
616,2019-07-23,1443,30390,2026-12-22,Yes
617,2019-07-23,1408,14143,2024-01-28,NO
618,2019-07-23,2045,33536,2025-02-11,NO
619,2021-02-17,1266,34089,2026-04-18,Yes
620,2019-07-23,894,26910,2023-01-05,NO
621,2019-07-23,2329,19614,2024-09-30,NO
622,2019-07-23,546,38208,2025-04-16,NO
623,2019-07-23,975,44894,2025-05-23,NO
624,2019-07-23,875,16830,2023-06-26,NO
625,2019-07-23,525,14709,2023-06-02,NO
626,2019-07-23,1133,15644,2026-10-07,Yes
627,2019-07-23,1354,20793,2026-08-27,Yes
628,2019-07-23,116,47347,2023-03-13,NO
629,2019-07-23,906,5538,2024-11-12,NO
630,2019-07-23,2523,38740,2026-07-14,Yes
631,2019-07-23,975,31951,2023-06-13,NO
632,2019-07-23,538,23059,2026-09-23,Yes
633,2019-07-23,2470,17496,2026-10-12,Yes
634,2019-07-23,680,6689,2025-07-27,NO
635,2019-07-23,724,19734,2026-05-31,Yes
636,2019-07-23,1596,23306,2025-03-26,NO
637,2019-03-01,1828,9239,2026-03-10,Yes
638,2019-07-23,519,41278,2026-07-18,Yes
639,2019-07-24,1774,15851,2026-01-11,Yes
640,2019-07-24,194,25777,2025-08-10,NO
641,2019-07-24,519,40039,2026-12-26,Yes
642,2019-07-24,906,48106,2025-11-17,Yes
643,2019-07-24,557,40338,2023-09-11,NO
644,2019-07-24,543,38305,2024-05-04,NO
645,2019-07-24,530,17607,2025-01-30,NO
646,2019-07-24,529,33784,2025-09-02,Yes
647,2019-07-24,519,28782,2024-01-19,NO
648,2019-07-24,54,42487,2025-04-04,NO
649,2019-07-24,1618,14871,2026-03-03,Yes
650,2019-07-24,848,35763,2026-09-13,Yes
651,2019-07-25,219,18726,2026-07-28,Yes
652,2019-07-25,2329,42069,2026-08-30,Yes
653,2019-07-25,223,47972,2026-08-25,Yes
654,2019-07-25,1786,40675,2024-05-28,NO
655,2019-07-25,538,10463,2024-05-29,NO
656,2019-07-25,1443,48157,2026-01-29,Yes
657,2019-07-25,583,8724,2024-08-19,NO
658,2019-07-25,1959,31992,2024-07-04,NO
659,2019-07-25,2199,29401,2023-09-20,NO
660,2019-07-25,2183,7206,2023-01-24,NO
661,2019-07-25,2329,44128,2023-04-06,NO
662,2019-07-26,582,10470,2024-12-09,NO
663,2019-07-26,2455,5678,2025-09-05,Yes
664,2019-07-26,1423,21721,2026-12-24,Yes
665,2019-07-26,2199,14552,2026-05-01,Yes
666,2019-07-26,2108,44427,2025-06-15,NO
667,2019-07-26,2025,14055,2025-01-20,NO
668,2019-07-26,2216,27149,2023-07-07,NO
669,2019-07-26,2528,48453,2023-06-15,NO
670,2019-07-26,2151,30056,2025-02-18,NO
671,2019-07-26,166,43663,2026-12-14,Yes
672,2019-07-26,219,11936,2023-06-16,NO
673,2019-07-26,166,49448,2025-04-12,NO
674,2019-07-26,2072,24387,2023-02-25,NO
675,2019-07-26,2199,17190,2025-10-28,Yes
676,2019-07-26,538,29588,2026-03-06,Yes
677,2019-07-26,538,14031,2024-09-17,NO
678,2019-07-26,2216,41411,2023-03-14,NO
679,2019-07-26,2072,34248,2026-08-16,Yes
680,2019-07-26,2424,7585,2026-02-02,Yes
681,2019-07-26,2216,33208,2024-04-12,NO
682,2019-07-26,2183,47120,2023-10-30,NO
683,2019-07-26,2072,10029,2024-10-01,NO
684,2019-10-28,1773,33841,2025-10-28,Yes
685,2019-07-26,538,20710,2023-03-29,NO
686,2019-07-26,2436,8740,2024-06-01,NO
687,2019-07-26,2199,11691,2023-11-23,NO
688,2019-07-26,2151,44918,2023-02-04,NO
689,2019-07-26,1596,39029,2024-01-18,NO
690,2019-07-27,219,39562,2023-09-26,NO
691,2019-07-27,1509,41069,2023-03-06,NO
692,2019-07-27,921,34552,2024-05-24,NO
693,2019-12-11,1777,35619,2026-07-10,Yes
694,2019-07-27,2183,46304,2024-06-25,NO
695,2019-07-27,1351,45319,2025-05-25,NO
696,2019-07-27,779,38100,2026-11-22,Yes
697,2019-07-27,779,29793,2024-10-25,NO
698,2019-07-27,2199,30558,2024-10-23,NO
699,2019-07-27,2072,13745,2023-10-26,NO
700,2019-07-27,875,20450,2026-10-03,Yes
701,2019-07-29,226,19713,2026-10-25,Yes
702,2019-07-29,1859,42637,2023-01-03,NO
703,2019-07-29,2199,31985,2025-03-20,NO
704,2019-07-29,2056,25892,2023-07-20,NO
705,2019-07-29,150,28489,2025-08-30,Yes
706,2019-07-29,219,14854,2025-09-27,Yes
707,2019-07-29,1308,48303,2023-02-07,NO
708,2019-07-29,818,12640,2026-10-04,Yes
709,2019-07-29,150,49607,2024-03-11,NO
710,2019-07-29,478,47638,2026-01-13,Yes
711,2019-07-29,875,46865,2023-05-14,NO
712,2019-07-29,191,9438,2024-01-28,NO
713,2019-07-29,2528,21828,2024-04-05,NO
714,2019-07-29,219,21994,2024-01-09,NO
715,2019-07-29,875,12845,2023-05-31,NO
716,2019-07-29,1416,20290,2026-01-31,Yes
717,2019-07-29,678,31504,2026-10-27,Yes
718,2019-07-29,875,46468,2024-01-17,NO
719,2019-07-29,975,10805,2024-05-01,NO
720,2019-07-29,1443,14954,2024-12-16,NO
721,2019-07-29,538,46242,2023-10-28,NO
722,2019-07-29,374,27872,2023-12-08,NO
723,2019-01-29,783,16313,2023-08-07,NO
724,2019-07-30,1733,49983,2025-08-06,NO
725,2022-10-22,1062,23803,2024-11-25,NO
726,2019-07-30,875,35033,2024-10-09,NO
727,2019-07-30,2072,16294,2025-10-20,Yes
728,2019-07-30,542,36471,2024-12-16,NO
729,2019-07-30,478,30952,2023-06-18,NO
730,2019-07-30,1604,16550,2023-09-07,NO
731,2019-07-30,1835,29737,2026-09-27,Yes
732,2019-07-30,2329,11293,2025-06-21,NO
733,2019-07-30,1634,38054,2024-06-04,NO
734,2019-07-30,2216,12167,2025-01-11,NO
735,2021-10-09,1341,47794,2024-02-02,NO
736,2019-07-31,1780,42433,2026-04-21,Yes
737,2019-07-31,2398,29750,2025-04-07,NO
738,2019-07-31,1443,12853,2026-06-11,Yes
739,2019-07-12,1284,27553,2023-09-27,NO
740,2019-07-31,166,6214,2024-06-24,NO
741,2019-07-31,1392,36161,2026-08-20,Yes
742,2019-07-31,875,14714,2025-05-02,NO
743,2019-07-31,219,39803,2024-10-03,NO
744,2019-07-31,2329,19221,2024-09-16,NO
745,2019-07-31,1734,30177,2025-06-07,NO
746,2019-07-31,530,37250,2025-01-07,NO
747,2019-07-31,529,32232,2026-07-27,Yes
748,2020-09-01,1117,21894,2024-03-29,NO
749,2019-07-31,524,39157,2025-07-02,NO
750,2019-07-31,519,40312,2025-02-27,NO
751,2019-07-31,2072,38586,2026-02-15,Yes
752,2019-07-31,2216,49636,2025-06-07,NO
753,2019-07-31,219,11027,2025-12-09,Yes
754,2019-07-31,875,48988,2023-08-19,NO
755,2019-07-31,170,21441,2025-04-07,NO
756,2019-07-31,166,17667,2023-09-23,NO
757,2019-07-31,661,43368,2024-12-06,NO
758,2019-07-31,140,39691,2023-10-07,NO
759,2019-07-31,2158,32222,2025-02-27,NO
760,2019-07-31,571,16434,2025-03-26,NO
761,2019-07-31,1291,20592,2026-04-12,Yes
762,2019-07-31,2436,32490,2024-03-24,NO
763,2019-07-31,1835,47335,2023-02-10,NO
764,2019-07-31,2216,44966,2025-01-14,NO
765,2019-07-31,453,46425,2026-06-11,Yes
766,2019-07-31,519,45539,2026-08-02,Yes
767,2019-12-27,166,21610,2024-03-30,NO
768,2019-07-31,574,27260,2025-03-02,NO
769,2019-07-31,1134,40016,2026-03-25,Yes
770,2019-07-31,223,32790,2023-10-23,NO
771,2019-07-31,1777,44833,2023-01-17,NO
772,2019-07-31,2329,22080,2026-02-17,Yes
773,2019-07-31,975,33466,2026-06-18,Yes
774,2022-06-15,2897,42414,2025-01-27,NO
775,2019-09-18,1638,39500,2025-05-16,NO
776,2019-08-01,530,46339,2023-06-21,NO
777,2019-08-01,353,40291,2026-01-17,Yes
778,2019-08-01,1796,20203,2025-07-20,NO
779,2019-08-01,894,22486,2026-02-10,Yes
780,2019-08-01,107,28959,2026-06-27,Yes
781,2019-08-01,2151,31178,2025-12-07,Yes
782,2019-08-01,549,39007,2024-04-14,NO
783,2019-08-02,2109,10888,2024-09-12,NO
784,2019-08-02,1793,17924,2023-04-09,NO
785,2019-08-02,519,47244,2023-10-22,NO
786,2020-12-08,218,34683,2026-04-25,Yes
787,2019-08-02,223,49634,2024-02-10,NO
788,2019-08-02,661,39131,2024-04-19,NO
789,2019-08-02,818,20865,2026-01-29,Yes
790,2019-08-02,1827,37681,2026-12-21,Yes
791,2019-08-02,1300,8938,2024-12-24,NO
792,2019-08-02,2274,40263,2025-04-10,NO
793,2022-10-07,851,19921,2024-06-26,NO
794,2019-08-02,172,31256,2026-10-12,Yes
795,2019-08-02,378,21236,2025-06-21,NO
796,2019-08-02,993,12631,2024-09-22,NO
797,2019-08-02,543,5891,2026-10-04,Yes
798,2019-08-02,1778,38422,2025-12-11,Yes
799,2019-08-03,1210,21885,2023-12-02,NO
800,2020-08-31,531,28002,2026-06-08,Yes
801,2019-08-03,1617,39549,2025-02-28,NO
802,2019-08-03,2173,44859,2025-02-08,NO
803,2019-08-03,1854,40198,2025-11-03,Yes
804,2019-08-03,1766,5271,2024-04-15,NO
805,2019-08-03,789,29680,2024-11-22,NO
806,2019-08-03,192,16626,2025-09-01,Yes
807,2019-08-03,580,48857,2026-08-04,Yes
808,2019-08-03,1796,13052,2024-07-02,NO
809,2019-08-03,55,9011,2025-10-10,Yes
810,2019-08-03,163,25015,2023-11-25,NO
811,2019-08-03,1766,12340,2025-11-11,Yes
812,2019-08-03,575,9885,2025-02-01,NO
813,2019-08-03,661,19468,2025-08-06,NO
814,2019-08-05,2093,34312,2025-09-01,Yes
815,2019-08-05,1779,49121,2025-10-16,Yes
816,2019-08-05,580,19785,2023-10-31,NO
817,2019-08-05,661,23583,2026-03-25,Yes
818,2019-08-05,181,37689,2024-07-08,NO
819,2019-08-05,1443,33680,2023-10-27,NO
820,2019-08-05,2528,15544,2025-11-28,Yes
821,2019-08-05,2449,29377,2024-09-11,NO
822,2019-08-05,1443,26219,2025-10-17,Yes
823,2019-08-05,172,44556,2023-08-28,NO
824,2019-08-05,194,32258,2025-11-02,Yes
825,2019-08-05,215,22236,2023-06-05,NO
826,2019-08-05,172,6714,2026-12-28,Yes
827,2019-08-05,220,49295,2024-06-12,NO
828,2019-08-05,160,43839,2024-07-28,NO
829,2019-08-05,467,41689,2023-11-19,NO
830,2019-08-05,1796,17794,2026-08-03,Yes
831,2019-08-05,2151,14632,2023-02-05,NO
832,2022-09-06,1713,21098,2026-06-12,Yes
833,2019-08-05,884,7562,2024-09-03,NO
834,2019-08-05,1778,5562,2025-09-23,Yes
835,2019-08-05,2420,12787,2026-11-10,Yes
836,2019-08-05,166,36620,2024-01-26,NO
837,2019-08-05,219,10399,2024-06-19,NO
838,2019-08-05,2424,9805,2024-09-01,NO
839,2019-08-05,2467,26086,2024-08-18,NO
840,2019-08-05,2243,6452,2024-05-22,NO
841,2019-08-05,1457,41332,2025-01-11,NO
842,2019-08-05,1087,13334,2024-09-26,NO
843,2019-08-05,194,12630,2023-07-12,NO
844,2019-08-05,223,45798,2024-04-22,NO
845,2019-08-05,129,43843,2026-11-03,Yes
846,2019-08-05,781,9685,2026-10-10,Yes
847,2019-08-05,975,11083,2025-12-22,Yes
848,2019-08-06,190,28933,2026-09-09,Yes
849,2019-08-06,2528,47741,2026-07-23,Yes
850,2019-08-06,661,37802,2025-06-25,NO
851,2019-08-06,534,39599,2024-07-24,NO
852,2019-08-06,576,33580,2023-09-07,NO
853,2019-08-06,2025,48912,2026-05-17,Yes
854,2019-08-06,560,30205,2026-08-10,Yes
855,2019-08-06,1354,44491,2026-11-07,Yes
856,2019-08-06,2478,15891,2026-10-08,Yes
857,2019-08-06,223,47326,2024-06-14,NO
858,2019-08-06,950,44080,2023-06-20,NO
859,2019-08-06,2240,30537,2025-01-18,NO
860,2019-08-06,1796,6123,2025-06-28,NO
861,2019-08-06,393,36542,2023-07-25,NO
862,2019-08-06,884,5371,2025-02-16,NO
863,2019-08-06,92,5026,2023-02-17,NO
864,2019-08-06,166,8574,2024-07-02,NO
865,2019-08-06,166,48622,2023-05-07,NO
866,2019-08-06,2070,32192,2023-01-05,NO
867,2019-08-06,530,23811,2024-08-26,NO
868,2019-08-06,1778,21344,2023-10-27,NO
869,2019-08-06,2424,11224,2023-10-13,NO
870,2019-08-06,197,14598,2025-01-04,NO
871,2019-08-06,1528,11711,2024-04-25,NO
872,2020-02-08,163,5278,2025-05-26,NO
873,2019-08-06,1774,46774,2025-04-02,NO
874,2020-01-28,499,13765,2024-06-19,NO
875,2019-08-06,678,44287,2026-03-06,Yes
876,2019-08-06,543,13786,2023-03-21,NO
877,2019-08-07,519,41507,2026-05-20,Yes
878,2019-08-07,543,6157,2025-06-12,NO
879,2019-08-07,2528,11558,2026-04-27,Yes
880,2019-08-07,541,8920,2024-01-30,NO
881,2019-08-07,557,6216,2024-08-17,NO
882,2019-08-07,2528,41920,2024-03-14,NO
883,2019-08-07,538,21186,2024-07-03,NO
884,2019-08-07,523,21669,2023-07-24,NO
885,2019-08-07,2031,31516,2023-04-14,NO
886,2019-08-07,2072,24234,2024-06-07,NO
887,2019-08-07,1443,27684,2025-06-11,NO
888,2019-08-07,884,22650,2025-01-28,NO
889,2022-09-23,978,37648,2024-05-25,NO
890,2019-08-07,1774,14215,2026-09-02,Yes
891,2019-08-07,65,32973,2025-10-04,Yes
892,2019-08-07,2216,23467,2026-05-14,Yes
893,2019-08-07,2528,21747,2023-07-18,NO
894,2019-08-07,1392,14474,2026-05-31,Yes
895,2019-08-07,519,43356,2026-07-24,Yes
896,2019-08-07,163,14544,2025-12-19,Yes
897,2019-08-07,1793,43881,2023-05-25,NO
898,2019-08-08,1745,6201,2026-01-01,Yes
899,2022-01-24,2059,39798,2023-12-25,NO
900,2019-08-08,884,19714,2025-10-06,Yes
901,2019-08-08,538,11140,2026-04-07,Yes
902,2019-05-18,2329,34061,2024-02-14,NO
903,2020-02-21,223,10568,2025-12-30,Yes
904,2019-08-08,558,31269,2026-08-21,Yes
905,2019-08-08,558,42600,2023-05-01,NO
906,2019-08-08,525,19388,2026-04-09,Yes
907,2019-08-08,538,32862,2025-04-30,NO
908,2019-08-08,541,12222,2023-04-10,NO
909,2019-08-08,541,42796,2026-07-23,Yes
910,2019-08-08,538,28101,2026-10-06,Yes
911,2019-08-08,525,29846,2023-12-27,NO
912,2019-08-08,1776,37517,2023-02-22,NO
913,2019-08-08,1774,18338,2026-11-19,Yes
914,2019-08-08,1780,19648,2024-08-23,NO
915,2019-09-13,1452,5513,2026-01-19,Yes
916,2019-08-08,1774,19713,2026-10-27,Yes
917,2019-08-08,541,29982,2025-10-25,Yes
918,2019-08-08,541,42964,2025-11-05,Yes
919,2019-08-08,538,18430,2023-01-10,NO
920,2019-08-08,538,47921,2025-04-26,NO
921,2019-08-08,1776,49828,2026-11-10,Yes
922,2019-08-08,1780,6133,2024-10-22,NO
923,2022-09-24,1762,10310,2026-03-30,Yes
924,2019-08-08,538,30786,2026-05-12,Yes
925,2019-08-08,541,6218,2023-01-23,NO
926,2019-08-08,1776,26698,2023-04-21,NO
927,2019-08-08,541,14017,2025-07-18,NO
928,2019-08-08,538,38238,2025-06-15,NO
929,2019-08-08,527,24807,2025-03-15,NO
930,2019-08-08,2216,28286,2024-12-14,NO
931,2019-08-08,523,15425,2024-10-06,NO
932,2019-08-08,557,34570,2024-08-24,NO
933,2019-08-08,975,46370,2024-08-24,NO
934,2019-08-08,992,23851,2024-12-08,NO
935,2019-08-08,975,43164,2025-05-11,NO
936,2019-08-08,1114,19203,2024-06-26,NO
937,2019-08-08,2282,18866,2026-11-09,Yes
938,2019-08-08,2037,38502,2025-12-04,Yes
939,2019-08-08,1774,37191,2026-08-13,Yes
940,2019-08-08,89,44220,2023-04-05,NO
941,2019-08-08,223,21780,2023-05-01,NO
942,2019-08-08,2029,6030,2023-09-25,NO
943,2019-02-13,122,13691,2024-07-14,NO
944,2019-08-08,2528,38842,2025-05-13,NO
945,2019-08-08,792,7282,2026-04-07,Yes
946,2019-04-04,1777,8810,2026-03-17,Yes
947,2019-08-08,1393,21235,2025-08-29,Yes
948,2019-08-08,2311,22746,2024-12-05,NO
949,2019-08-08,779,13922,2023-06-08,NO
950,2019-08-08,2424,39887,2023-02-19,NO
951,2019-08-08,223,8573,2026-06-09,Yes
952,2019-08-08,975,17418,2025-04-15,NO
953,2019-08-08,2454,46999,2024-02-24,NO
954,2019-08-09,1727,28591,2026-11-10,Yes
955,2019-08-09,1776,9528,2025-05-14,NO
956,2019-08-09,573,18376,2026-11-03,Yes
957,2019-08-09,2427,28880,2024-06-01,NO
958,2019-08-09,1392,22383,2024-06-28,NO
959,2019-08-09,1554,10965,2025-05-04,NO
960,2019-08-09,1766,6294,2025-12-18,Yes
961,2019-08-09,661,26193,2023-04-28,NO
962,2019-08-09,181,46311,2026-08-28,Yes
963,2021-06-30,166,29134,2024-07-03,NO
964,2019-08-09,529,33148,2023-07-02,NO
965,2019-08-09,223,40241,2024-10-17,NO
966,2019-08-09,116,40817,2024-02-06,NO
967,2019-08-09,2216,12727,2025-05-28,NO
968,2019-08-09,661,30438,2025-08-02,NO
969,2022-09-06,2886,9724,2024-08-25,NO
970,2019-08-09,1796,8028,2024-08-22,NO
971,2019-08-09,562,29998,2024-03-27,NO
972,2019-08-09,548,29719,2023-06-02,NO
973,2019-08-09,884,11106,2026-05-09,Yes
974,2019-08-09,2528,49921,2025-03-26,NO
975,2019-08-10,166,36034,2024-05-06,NO
976,2019-08-10,574,33856,2026-08-15,Yes
977,2019-08-10,582,46434,2023-12-22,NO
978,2019-08-10,1780,37267,2025-01-25,NO
979,2019-08-10,2528,36333,2025-08-07,NO
980,2019-08-10,541,29804,2023-03-03,NO
981,2019-08-10,2386,31318,2024-07-20,NO
982,2019-08-10,568,47526,2025-02-03,NO
983,2019-08-10,1775,7232,2023-02-13,NO
984,2019-08-10,548,11141,2026-01-02,Yes
985,2019-08-15,1796,12536,2026-10-27,Yes
986,2019-08-15,2216,34908,2023-06-12,NO
987,2019-08-15,2528,29015,2024-08-14,NO
988,2019-08-15,549,36664,2025-09-21,Yes
989,2019-08-15,2232,26656,2026-04-20,Yes
990,2019-08-15,1827,40312,2024-09-19,NO
991,2019-08-15,1639,12046,2025-03-10,NO
992,2019-08-15,541,34125,2023-09-24,NO
993,2019-08-15,1408,6826,2023-10-10,NO
994,2019-08-15,478,9750,2025-06-26,NO
995,2019-08-15,1515,19101,2026-07-11,Yes
996,2019-08-15,1392,49622,2025-04-17,NO
997,2019-02-14,875,5867,2026-02-11,Yes
998,2022-03-18,2424,41667,2024-10-28,NO
999,2019-08-15,2420,27164,2026-03-22,Yes
1000,2019-08-15,163,14514,2023-10-18,NO
1001,2019-08-15,129,38531,2023-01-23,NO
1002,2022-04-25,978,32143,2026-08-10,Yes
1003,2019-08-15,116,24974,2024-03-12,NO
1004,2019-08-15,729,16912,2023-09-08,NO
1005,2019-08-15,568,26669,2026-09-23,Yes
1006,2019-08-15,2057,7981,2023-03-17,NO
1007,2019-08-15,1780,43684,2023-03-29,NO
1008,2019-08-15,538,13682,2023-11-18,NO
1009,2019-08-15,519,18109,2025-06-11,NO
1010,2019-08-15,2041,34797,2023-07-05,NO
1011,2019-08-15,379,43960,2025-03-13,NO
1012,2022-07-27,163,33856,2025-06-14,NO
1013,2019-08-15,116,42569,2023-05-17,NO
1014,2019-08-15,1131,44409,2025-06-19,NO
1015,2019-08-15,557,14407,2026-04-26,Yes
1016,2019-08-15,206,21776,2024-08-10,NO
1017,2019-08-15,1776,6859,2025-03-29,NO
1018,2019-08-15,466,27655,2023-04-01,NO
1019,2019-08-15,2039,8162,2026-05-30,Yes
1020,2019-08-15,544,38671,2026-12-09,Yes
1021,2019-08-15,116,30528,2024-08-06,NO
1022,2019-08-15,1707,41638,2025-03-15,NO
1023,2019-08-15,119,34087,2026-06-28,Yes
1024,2019-08-16,374,43101,2026-10-23,Yes
1025,2019-08-16,167,14515,2023-08-20,NO
1026,2019-08-16,220,38964,2025-10-18,Yes
1027,2019-08-16,191,28567,2023-12-04,NO
1028,2019-08-16,194,9059,2023-05-06,NO
1029,2019-08-16,541,33031,2023-06-21,NO
1030,2019-08-16,523,40448,2025-01-28,NO
1031,2019-08-16,525,11315,2024-10-21,NO
1032,2019-08-16,538,19591,2024-06-13,NO
1033,2019-08-16,1774,28944,2024-03-08,NO
1034,2019-08-16,1796,47349,2023-05-10,NO
1035,2019-08-16,2041,36956,2024-11-26,NO
1036,2019-08-16,1456,14582,2025-03-03,NO
1037,2019-08-16,543,40099,2023-07-31,NO
1038,2019-08-16,573,43584,2023-02-18,NO
1039,2019-08-16,583,49999,2026-01-17,Yes
1040,2019-08-16,2422,25623,2023-11-25,NO
1041,2019-08-16,223,13711,2023-05-25,NO
1042,2019-08-16,538,38818,2025-11-01,Yes
1043,2019-08-16,1455,43994,2023-09-29,NO
1044,2019-08-16,2151,23913,2023-05-04,NO
1045,2019-07-13,1854,48825,2026-04-20,Yes
1046,2019-08-16,1687,48827,2023-02-17,NO
1047,2019-08-16,2471,16117,2024-06-04,NO
1048,2019-08-16,2173,11908,2026-07-29,Yes
1049,2019-08-16,827,9295,2026-11-22,Yes
1050,2021-10-20,192,22246,2025-08-15,Yes
1051,2019-08-17,1766,27752,2024-02-05,NO
1052,2019-08-17,130,11195,2023-09-06,NO
1053,2019-08-17,1858,10438,2023-11-16,NO
1054,2019-08-17,2186,49263,2026-08-27,Yes
1055,2019-08-17,1116,20021,2024-09-16,NO
1056,2022-09-06,1648,15744,2025-11-11,Yes
1057,2019-08-17,197,37822,2026-08-18,Yes
1058,2019-08-17,150,5305,2025-06-22,NO
1059,2019-08-17,661,39303,2026-06-29,Yes
1060,2019-08-17,1786,30453,2024-09-04,NO
1061,2019-08-17,1857,16745,2026-07-12,Yes
1062,2019-08-17,219,37911,2025-07-28,NO
1063,2019-08-17,557,15118,2024-07-02,NO
1064,2019-08-17,525,30494,2023-09-08,NO
1065,2019-08-17,522,45174,2026-04-02,Yes
1066,2019-08-17,166,40357,2023-07-23,NO
1067,2019-08-17,538,35773,2023-09-04,NO
1068,2019-08-17,541,22136,2026-07-27,Yes
1069,2019-08-17,1855,18972,2025-01-30,NO
1070,2019-08-17,374,36163,2026-10-14,Yes
1071,2019-08-17,2538,15747,2026-11-13,Yes
1072,2019-08-17,166,21316,2023-06-21,NO
1073,2019-08-17,224,47537,2024-02-29,NO
1074,2019-08-17,543,14074,2026-12-25,Yes
1075,2019-08-17,1261,42393,2024-02-10,NO
1076,2019-08-17,2528,11279,2023-04-12,NO
1077,2019-08-17,981,43883,2025-05-22,NO
1078,2019-08-17,2206,31296,2024-07-19,NO
1079,2019-08-17,2424,42574,2023-04-25,NO
1080,2019-08-17,1408,32843,2025-11-03,Yes
1081,2019-08-17,166,44577,2026-12-21,Yes
1082,2019-08-17,541,30520,2024-09-02,NO
1083,2019-08-17,116,43308,2026-11-16,Yes
1084,2019-08-17,917,35702,2026-10-10,Yes
1085,2019-08-17,921,17323,2026-04-23,Yes
1086,2019-02-28,947,29468,2025-07-23,NO
1087,2019-08-17,1796,14854,2025-11-18,Yes
1088,2019-08-19,525,17980,2024-05-25,NO
1089,2019-08-19,661,29368,2023-11-14,NO
1090,2019-08-19,524,27130,2025-01-16,NO
1091,2019-08-19,530,24242,2024-07-18,NO
1092,2019-08-19,103,23529,2024-03-17,NO
1093,2019-08-19,2408,39992,2026-01-16,Yes
1094,2019-08-19,1780,14349,2023-07-18,NO
1095,2019-08-19,1278,7708,2024-09-07,NO
1096,2019-08-19,524,15066,2023-01-26,NO
1097,2019-08-19,525,35625,2024-02-03,NO
1098,2019-08-19,529,10866,2023-08-26,NO
1099,2019-08-19,163,48792,2026-06-25,Yes
1100,2019-08-19,524,13258,2025-01-03,NO
1101,2019-08-19,2117,24046,2026-11-30,Yes
1102,2019-08-19,797,23889,2026-05-11,Yes
1103,2019-08-19,1693,14428,2023-05-14,NO
1104,2019-08-19,779,25885,2023-01-03,NO
