Invoice_ID,Employee_ID,Product_ID,Customer_Id,Transaction_ID,Tranasaction_Date,Total_Sales,Discount,Quantity,Region,Country,Payment_Method,Transaction_Status,Reason
272,333,272,272,272,08-07-2019,415,53,2,Northwest,Malaysia ,Mobile Wallet,Cancelled,Invalid Card Details
273,334,273,273,273,08-07-2019,359,59,2,North,Singapore ,Gift Card,Success,Insufficient Balance
274,335,274,274,274,09-07-2019,881,29,4,Northeast,Netherlands ,Credit Card,Pending,Chargeback
275,336,275,275,275,09-07-2019,721,46,1,Northwest,Kazakhstan ,Cash On Delivery,Refunded,NA
276,337,276,276,276,09-07-2019,597,67,1,Southwest,Belgium ,UPI,Refunded,Currency Issue
277,338,277,277,277,09-07-2019,928,79,3,Central,Vietnam ,Net Banking,Cancelled,Cancelled by User
278,339,278,278,278,09-07-2019,1369,24,2,East,Japan ,PayPal,Pending,Invalid Card Details
279,341,279,279,279,09-07-2019,2060,38,4,North,Afghanistan ,PayPal,Success,Currency Issue
280,342,280,280,280,09-07-2019,500,68,2,South,United Kingdom,Mobile Wallet,Cancelled,Insufficient Balance
281,343,281,281,281,09-07-2019,427,41,2,Southwest,Kazakhstan ,Bank Transfer,Failed,Technical Error
282,344,282,282,282,09-07-2019,547,13,4,Southeast,Japan ,Debit Card,Cancelled,Fraud Suspected
283,345,283,283,283,09-07-2019,1147,3,4,West,France ,UPI,Cancelled,Invalid Card Details
284,349,284,284,284,09-07-2019,1797,61,8,Southeast,Denmark ,Mobile Wallet,Pending,NA
285,350,285,285,285,09-07-2019,2000,6,8,South,Vietnam ,Debit Card,Failed,NA
286,351,286,286,286,09-07-2019,1387,19,4,Northeast,Argentina ,Credit Card,Success,Duplicate Transaction
287,352,287,287,287,09-07-2019,1894,38,4,Southeast,Netherlands ,Debit Card,Refunded,NA
288,356,288,288,288,09-07-2019,559,86,4,West,Norway ,Cash On Delivery,Refunded,Network Error
289,357,289,289,289,09-07-2019,576,10,4,East,Thailand ,Credit Card,Failed,Fraud Suspected
290,358,290,290,290,09-07-2019,441,100,2,East,Mexico ,Cash On Delivery,Refunded,NA
291,359,291,291,291,09-07-2019,1220,39,8,South,Belgium ,Debit Card,Success,Chargeback
292,360,292,292,292,09-07-2019,610,39,4,East,Japan ,Mobile Wallet,Failed,Currency Issue
293,361,293,293,293,09-07-2019,1458,25,8,Southwest,South Korea,Debit Card,Refunded,Currency Issue
294,362,294,294,294,09-07-2019,432,29,2,West,United States,Bank Transfer,Cancelled,NA
295,363,295,295,295,09-07-2019,1339,28,4,West,Chile ,Mobile Wallet,Failed,Exceeded Limit
296,364,296,296,296,09-07-2019,1162,25,4,Southwest,Poland ,PayPal,Refunded,Technical Error
297,365,297,297,297,09-07-2019,246,74,1,Southeast,Netherlands ,EMI,Success,NA
298,366,298,298,298,09-07-2019,1695,63,4,Northwest,Afghanistan ,UPI,Refunded,Currency Issue
299,367,299,299,299,09-07-2019,1254,10,8,Northeast,South Korea,PayPal,Pending,Payment Gateway Timeout
300,368,300,300,300,09-07-2019,468,25,1,Northeast,Japan ,Credit Card,Success,Network Error
301,369,301,301,301,09-07-2019,326,84,1,Northeast,Italy ,Credit Card,Refunded,Exceeded Limit
302,370,302,302,302,09-07-2019,763,25,2,Southeast,Spain ,PayPal,Success,Chargeback
303,372,303,303,303,09-07-2019,716,4,4,Central,Brazil ,EMI,Success,Technical Error
304,373,304,304,304,09-07-2019,716,100,4,West,Iran ,UPI,Cancelled,Refund Processed
305,374,305,305,305,09-07-2019,220,51,1,North,Thailand ,Cash On Delivery,Success,Cancelled by User
306,375,306,306,306,09-07-2019,686,71,2,Northwest,Denmark ,Debit Card,Pending,Chargeback
307,376,307,307,307,09-07-2019,1886,76,2,Southwest,Poland ,Credit Card,Failed,Network Error
308,377,308,308,308,09-07-2019,21610,98,100,South,South Africa,Mobile Wallet,Failed,Invalid Card Details
309,378,309,309,309,09-07-2019,4627,34,26,Northeast,Bangladesh ,Debit Card,Success,Chargeback
310,379,310,310,310,09-07-2019,1695,1,10,East,France ,Net Banking,Refunded,Fraud Suspected
311,380,311,311,311,09-07-2019,1610,22,4,Southeast,Australia ,Mobile Wallet,Refunded,Currency Issue
312,381,312,312,312,09-07-2019,773,56,4,Northwest,Netherlands ,Debit Card,Cancelled,Currency Issue
313,383,313,313,313,09-07-2019,580,75,4,Northeast,Ukraine ,PayPal,Refunded,Invalid Card Details
314,384,314,314,314,09-07-2019,2524,69,19,Northeast,Italy ,UPI,Pending,Refund Processed
315,385,315,315,315,09-07-2019,2125,18,16,East,Iraq ,Gift Card,Success,NA
316,386,316,316,316,10-07-2019,548,82,4,North,Chile ,Net Banking,Failed,Cancelled by User
317,387,317,317,317,10-07-2019,1661,63,4,South,Chile ,PayPal,Pending,Cancelled by User
318,389,318,318,318,10-07-2019,490,5,2,Northwest,Austria ,EMI,Pending,Invalid Card Details
319,390,319,319,319,10-07-2019,440,79,2,North,Malaysia ,UPI,Cancelled,Refund Processed
320,391,320,320,320,10-07-2019,482,85,2,Southeast,Belgium ,EMI,Pending,Currency Issue
321,393,321,321,321,10-07-2019,548,72,4,Northwest,Afghanistan ,UPI,Cancelled,Exceeded Limit
322,394,322,322,322,10-07-2019,2000,44,8,North,UAE ,Bank Transfer,Cancelled,Invalid Card Details
323,395,323,323,323,10-07-2019,1959,66,8,Northeast,Peru ,Credit Card,Success,Payment Gateway Timeout
324,396,324,324,324,10-07-2019,475,8,2,Northeast,Israel ,Net Banking,Failed,Cancelled by User
325,397,325,325,325,10-07-2019,898,20,4,Southeast,India ,EMI,Refunded,Network Error
326,398,326,326,326,10-07-2019,1119,3,8,South,Philippines ,Gift Card,Refunded,Fraud Suspected
327,399,327,327,327,10-07-2019,449,35,2,Northwest,Iran ,UPI,Refunded,Currency Issue
328,400,328,328,328,10-07-2019,500,100,2,Southwest,Spain ,PayPal,Cancelled,Refund Processed
329,402,329,329,329,10-07-2019,2712,18,20,North,Ukraine ,Debit Card,Refunded,Refund Processed
330,404,330,330,330,10-07-2019,1254,69,8,East,Indonesia ,Cash On Delivery,Cancelled,Currency Issue
331,405,331,331,331,10-07-2019,1119,64,8,West,Ukraine ,Debit Card,Cancelled,Currency Issue
332,406,332,332,332,10-07-2019,1000,38,4,Northwest,Turkey ,Net Banking,Pending,Exceeded Limit
333,407,333,333,333,10-07-2019,197,85,1,South,Iraq ,Credit Card,Success,Payment Gateway Timeout
334,408,334,334,334,10-07-2019,1000,13,4,South,Indonesia ,Gift Card,Failed,Duplicate Transaction
335,409,335,335,335,10-07-2019,1102,51,4,Southwest,Italy ,Net Banking,Pending,Technical Error
336,411,336,336,336,10-07-2019,1390,69,4,East,Pakistan ,Bank Transfer,Cancelled,Insufficient Balance
337,412,337,337,337,10-07-2019,1356,2,4,Northeast,Brazil ,Gift Card,Refunded,Invalid Card Details
338,413,338,338,338,10-07-2019,2101,15,6,Northeast,Spain ,Net Banking,Cancelled,Insufficient Balance
339,414,339,339,339,10-07-2019,777,77,1,Northeast,Italy ,Credit Card,Refunded,Insufficient Balance
340,415,340,340,340,10-07-2019,1484,86,1,East,Italy ,Cash On Delivery,Success,Duplicate Transaction
341,416,341,341,341,10-07-2019,2542,74,12,South,Australia ,Credit Card,Failed,Cancelled by User
342,417,342,342,342,10-07-2019,2085,1,12,East,Egypt ,Cash On Delivery,Cancelled,NA
343,418,343,343,343,10-07-2019,2814,56,20,Southeast,Indonesia ,UPI,Failed,Invalid Card Details
344,419,344,344,344,10-07-2019,2890,42,22,North,Peru ,Gift Card,Pending,Cancelled by User
345,420,345,345,345,10-07-2019,390,53,2,Central,Qatar ,Mobile Wallet,Success,Refund Processed
346,421,346,346,346,10-07-2019,881,98,1,Central,Afghanistan ,Bank Transfer,Success,Duplicate Transaction
347,422,347,347,347,10-07-2019,2881,86,4,Northwest,Spain ,Cash On Delivery,Pending,Fraud Suspected
348,424,348,348,348,10-07-2019,864,23,4,Southwest,Netherlands ,Credit Card,Refunded,Network Error
349,425,349,349,349,10-07-2019,517,51,2,West,Kazakhstan ,Debit Card,Success,Exceeded Limit
350,426,350,350,350,10-07-2019,1908,44,4,East,Peru ,Bank Transfer,Cancelled,Payment Gateway Timeout
351,427,351,351,351,10-07-2019,716,13,4,Southeast,Australia ,Net Banking,Pending,Payment Gateway Timeout
352,428,352,352,352,11-07-2019,2542,77,4,East,Bangladesh ,PayPal,Success,Cancelled by User
353,430,353,353,353,11-07-2019,466,72,2,North,Mexico ,Gift Card,Pending,Technical Error
354,431,354,354,354,11-07-2019,500,17,2,South,Belgium ,Debit Card,Cancelled,Fraud Suspected
355,432,355,355,355,11-07-2019,2781,91,4,South,Switzerland ,PayPal,Cancelled,Payment Gateway Timeout
356,434,356,356,356,11-07-2019,1339,27,4,Central,New Zealand,EMI,Pending,Invalid Card Details
357,435,357,357,357,11-07-2019,1051,8,4,Northwest,Kazakhstan ,Bank Transfer,Failed,Insufficient Balance
358,436,358,358,358,11-07-2019,324,45,1,Southeast,Australia ,Net Banking,Refunded,Exceeded Limit
359,437,359,359,359,11-07-2019,661,97,4,Southwest,Bangladesh ,EMI,Refunded,NA
360,438,360,360,360,11-07-2019,661,7,4,Central,Brazil ,Mobile Wallet,Pending,Exceeded Limit
361,441,361,361,361,11-07-2019,678,76,4,Central,United Kingdom,Credit Card,Cancelled,Cancelled by User
362,442,362,362,362,11-07-2019,881,65,4,Northeast,Ukraine ,PayPal,Success,Duplicate Transaction
363,443,363,363,363,11-07-2019,365,17,1,Southwest,Canada ,Net Banking,Refunded,Cancelled by User
364,444,364,364,364,11-07-2019,654,64,2,West,Australia ,UPI,Refunded,Invalid Card Details
365,445,365,365,365,11-07-2019,381,16,2,Southwest,Singapore ,EMI,Success,Duplicate Transaction
366,446,366,366,366,11-07-2019,2237,92,16,East,Switzerland ,Mobile Wallet,Success,Fraud Suspected
367,447,367,367,367,11-07-2019,1254,90,8,Northwest,Bangladesh ,Gift Card,Failed,Fraud Suspected
368,448,368,368,368,11-07-2019,1220,5,8,Southwest,Poland ,Bank Transfer,Failed,Cancelled by User
369,449,369,369,369,11-07-2019,347,78,2,North,South Korea,PayPal,Cancelled,Duplicate Transaction
370,451,370,370,370,11-07-2019,1831,18,12,Central,Pakistan ,Credit Card,Cancelled,Chargeback
371,453,371,371,371,11-07-2019,1993,90,4,West,Afghanistan ,Debit Card,Refunded,Network Error
372,454,372,372,372,12-07-2019,1678,18,12,Central,Pakistan ,Bank Transfer,Refunded,Technical Error
373,455,373,373,373,12-07-2019,1362,93,8,South,Russia ,EMI,Pending,NA
374,457,374,374,374,12-07-2019,1528,72,8,West,United States,Debit Card,Success,Exceeded Limit
375,458,375,375,375,12-07-2019,1463,62,4,South,Russia ,Gift Card,Success,Chargeback
376,460,376,376,376,12-07-2019,1505,74,4,Northwest,Kazakhstan ,Mobile Wallet,Cancelled,Exceeded Limit
377,461,377,377,377,12-07-2019,1390,6,4,Central,Bangladesh ,Net Banking,Refunded,Duplicate Transaction
378,462,378,378,378,12-07-2019,1463,71,4,Southwest,Pakistan ,Bank Transfer,Cancelled,Network Error
379,463,379,379,379,12-07-2019,3017,28,4,East,Colombia ,Credit Card,Failed,Exceeded Limit
380,464,380,380,380,12-07-2019,1169,57,2,Northwest,Nigeria ,UPI,Pending,NA
381,465,381,381,381,12-07-2019,998,41,4,Central,United Kingdom,Mobile Wallet,Refunded,Cancelled by User
382,466,382,382,382,12-07-2019,1017,81,6,Central,Ukraine ,Net Banking,Pending,Invalid Card Details
383,467,383,383,383,12-07-2019,334,94,1,East,United Kingdom,Gift Card,Success,Chargeback
384,470,384,384,384,12-07-2019,797,3,4,South,Brazil ,Bank Transfer,Failed,Duplicate Transaction
385,471,385,385,385,12-07-2019,681,98,4,East,Kazakhstan ,Gift Card,Success,Duplicate Transaction
386,472,386,386,386,12-07-2019,1452,94,4,South,New Zealand,UPI,Cancelled,Network Error
387,473,387,387,387,12-07-2019,664,41,4,East,Japan ,Debit Card,Pending,Chargeback
388,475,388,388,388,12-07-2019,678,7,4,Southwest,Finland ,Bank Transfer,Pending,Fraud Suspected
389,476,389,389,389,12-07-2019,1165,22,5,Southwest,Norway ,Bank Transfer,Refunded,Technical Error
390,477,390,390,390,12-07-2019,1458,17,8,Southwest,Russia ,Cash On Delivery,Failed,Network Error
391,478,391,391,391,12-07-2019,678,43,4,Northwest,Belgium ,Net Banking,Success,Insufficient Balance
392,479,392,392,392,12-07-2019,466,86,2,South,Kazakhstan ,Gift Card,Refunded,Currency Issue
393,480,393,393,393,12-07-2019,2164,87,4,West,Iraq ,PayPal,Success,NA
394,483,394,394,394,12-07-2019,1691,91,4,East,United States,Gift Card,Success,Fraud Suspected
395,485,395,395,395,13-07-2019,663,87,4,Northeast,Colombia ,Net Banking,Cancelled,Chargeback
396,486,396,396,396,13-07-2019,559,13,4,West,Pakistan ,Cash On Delivery,Success,NA
397,487,397,397,397,13-07-2019,949,44,4,Northeast,Denmark ,Credit Card,Refunded,NA
398,488,398,398,398,13-07-2019,929,42,4,Northwest,Germany ,Debit Card,Refunded,Refund Processed
399,489,399,399,399,13-07-2019,3682,84,12,Southeast,Afghanistan ,UPI,Failed,Cancelled by User
400,490,400,400,400,13-07-2019,1096,96,8,West,Switzerland ,Cash On Delivery,Failed,Fraud Suspected
401,492,401,401,401,13-07-2019,881,29,4,East,Mexico ,Credit Card,Failed,Exceeded Limit
402,493,402,402,402,13-07-2019,881,18,4,South,China ,Gift Card,Success,Technical Error
403,494,403,403,403,13-07-2019,1369,44,8,Northeast,Italy ,Gift Card,Cancelled,Invalid Card Details
404,495,404,404,404,13-07-2019,695,84,4,Southwest,Poland ,Net Banking,Pending,Network Error
405,496,405,405,405,13-07-2019,1271,85,4,South,Canada ,UPI,Refunded,Invalid Card Details
406,497,406,406,406,13-07-2019,3152,69,2,Northeast,Afghanistan ,UPI,Failed,Duplicate Transaction
407,499,407,407,407,13-07-2019,5593,28,30,East,Nigeria ,Net Banking,Pending,Chargeback
408,500,408,408,408,13-07-2019,814,9,4,South,Switzerland ,EMI,Success,Fraud Suspected
409,501,409,409,409,13-07-2019,3178,17,4,Central,Bangladesh ,EMI,Success,Network Error
410,502,410,410,410,13-07-2019,1678,71,9,East,Sweden ,PayPal,Pending,Exceeded Limit
411,503,411,411,411,13-07-2019,1595,82,8,North,Malaysia ,UPI,Cancelled,Refund Processed
412,504,412,412,412,13-07-2019,3721,40,16,Northwest,UAE ,UPI,Refunded,Insufficient Balance
413,506,413,413,413,13-07-2019,2093,67,8,Southwest,Denmark ,Gift Card,Pending,Technical Error
414,507,414,414,414,13-07-2019,747,66,4,Central,Colombia ,Credit Card,Refunded,Exceeded Limit
415,508,415,415,415,13-07-2019,763,55,4,Southeast,Norway ,Debit Card,Failed,NA
416,509,416,416,416,13-07-2019,932,61,4,Northeast,South Korea,EMI,Cancelled,Insufficient Balance
417,511,417,417,417,13-07-2019,949,31,4,Northeast,Singapore ,Bank Transfer,Pending,Refund Processed
418,515,418,418,418,13-07-2019,763,90,4,Central,New Zealand,Bank Transfer,Failed,Invalid Card Details
419,518,419,419,419,13-07-2019,559,31,4,Southwest,France ,EMI,Cancelled,Network Error
420,519,420,420,420,13-07-2019,712,25,4,Northeast,New Zealand,Net Banking,Failed,Network Error
421,520,421,421,421,13-07-2019,847,78,4,West,Argentina ,Credit Card,Failed,Cancelled by User
422,521,422,422,422,13-07-2019,1299,32,2,Central,Austria ,Cash On Delivery,Refunded,Cancelled by User
423,523,423,423,423,13-07-2019,356,76,2,West,Chile ,Credit Card,Refunded,Currency Issue
424,527,424,424,424,13-07-2019,2034,99,10,North,Austria ,Debit Card,Success,Exceeded Limit
425,528,425,425,425,13-07-2019,3310,71,6,East,Egypt ,Net Banking,Pending,Cancelled by User
426,529,426,426,426,13-07-2019,712,6,4,Southwest,United States,Net Banking,Refunded,Invalid Card Details
427,530,427,427,427,13-07-2019,1492,3,8,South,Thailand ,Cash On Delivery,Pending,Technical Error
428,531,428,428,428,13-07-2019,579,54,2,Southwest,Bangladesh ,Credit Card,Failed,Chargeback
429,532,429,429,429,13-07-2019,362,2,2,West,Norway ,PayPal,Cancelled,Network Error
430,533,430,430,430,13-07-2019,902,35,4,Central,Nigeria ,Mobile Wallet,Failed,Technical Error
431,534,431,431,431,13-07-2019,773,60,4,Northwest,New Zealand,EMI,Success,Fraud Suspected
432,535,432,432,432,13-07-2019,532,51,2,East,Poland ,PayPal,Pending,Network Error
433,536,433,433,433,13-07-2019,757,54,1,East,Poland ,UPI,Failed,Duplicate Transaction
434,539,434,434,434,13-07-2019,682,49,1,South,Nigeria ,Credit Card,Success,Invalid Card Details
435,540,435,435,435,15-07-2019,1286,9,1,Northeast,Colombia ,Credit Card,Refunded,Insufficient Balance
436,542,436,436,436,15-07-2019,864,36,4,North,Ukraine ,Bank Transfer,Failed,Exceeded Limit
437,543,437,437,437,15-07-2019,465,90,2,Central,Philippines ,Gift Card,Refunded,NA
438,544,438,438,438,15-07-2019,747,24,4,South,Singapore ,Cash On Delivery,Pending,Duplicate Transaction
439,545,439,439,439,15-07-2019,980,58,4,Northwest,Finland ,PayPal,Success,Currency Issue
440,546,440,440,440,15-07-2019,1163,46,4,Northeast,Italy ,Gift Card,Pending,Payment Gateway Timeout
441,547,441,441,441,15-07-2019,1694,54,8,Southeast,South Africa,Gift Card,Cancelled,Payment Gateway Timeout
442,548,442,442,442,15-07-2019,3048,38,4,Southwest,Qatar ,Cash On Delivery,Success,Chargeback
443,549,443,443,443,15-07-2019,1119,37,8,North,France ,Gift Card,Refunded,Network Error
444,550,444,444,444,15-07-2019,318,4,1,Northeast,New Zealand,Gift Card,Refunded,Fraud Suspected
445,551,445,445,445,15-07-2019,589,56,2,Southwest,Norway ,EMI,Failed,Fraud Suspected
446,554,446,446,446,15-07-2019,847,99,4,Northwest,Ukraine ,Bank Transfer,Failed,NA
447,555,447,447,447,15-07-2019,1144,25,6,South,India ,Debit Card,Pending,Refund Processed
448,556,448,448,448,15-07-2019,728,67,2,East,Sweden ,Debit Card,Failed,Invalid Card Details
449,557,449,449,449,15-07-2019,2029,62,12,Central,Brazil ,Cash On Delivery,Cancelled,Refund Processed
450,559,450,450,450,15-07-2019,1966,60,8,Southwest,United Kingdom,Credit Card,Refunded,Insufficient Balance
451,560,451,451,451,15-07-2019,814,34,4,Northwest,Argentina ,Debit Card,Pending,Currency Issue
452,561,452,452,452,15-07-2019,814,27,4,Southeast,Israel ,Bank Transfer,Success,Technical Error
453,562,453,453,453,15-07-2019,664,41,1,East,Norway ,Net Banking,Refunded,Currency Issue
454,567,454,454,454,15-07-2019,1153,96,4,South,Italy ,Debit Card,Cancelled,Invalid Card Details
455,568,455,455,455,15-07-2019,1041,46,2,Northeast,Italy ,Cash On Delivery,Failed,Chargeback
456,569,456,456,456,16-07-2019,1119,85,8,North,Australia ,PayPal,Refunded,Fraud Suspected
457,570,457,457,457,16-07-2019,2123,64,4,Southeast,Austria ,Net Banking,Success,Invalid Card Details
458,572,458,458,458,16-07-2019,610,41,4,Northwest,Egypt ,Credit Card,Refunded,Cancelled by User
459,573,459,459,459,16-07-2019,696,65,1,Central,Thailand ,Cash On Delivery,Success,Cancelled by User
460,575,460,460,460,16-07-2019,886,40,4,Central,Pakistan ,PayPal,Success,Technical Error
461,577,461,461,461,16-07-2019,591,51,2,Central,United Kingdom,Debit Card,Cancelled,Insufficient Balance
462,578,462,462,462,16-07-2019,177,36,1,Northeast,Norway ,Credit Card,Refunded,NA
463,579,463,463,463,16-07-2019,1475,91,4,Northwest,Saudi Arabia,Bank Transfer,Cancelled,Exceeded Limit
464,580,464,464,464,16-07-2019,902,62,2,West,New Zealand,Gift Card,Failed,Payment Gateway Timeout
465,581,465,465,465,16-07-2019,2741,87,20,West,Qatar ,Gift Card,Cancelled,Technical Error
466,582,466,466,466,16-07-2019,1302,49,4,East,Iraq ,Gift Card,Refunded,Invalid Card Details
467,584,467,467,467,16-07-2019,1381,20,2,South,Brazil ,Net Banking,Pending,Currency Issue
468,586,468,468,468,16-07-2019,797,8,4,Southwest,China ,PayPal,Cancelled,Chargeback
469,588,469,469,469,16-07-2019,797,15,4,Central,United Kingdom,Debit Card,Refunded,Chargeback
470,590,470,470,470,16-07-2019,692,76,4,Central,Russia ,Credit Card,Pending,Duplicate Transaction
471,591,471,471,471,16-07-2019,1678,63,12,Central,Italy ,Gift Card,Cancelled,Chargeback
472,592,472,472,472,16-07-2019,963,6,4,East,Kazakhstan ,Net Banking,Success,Payment Gateway Timeout
473,593,473,473,473,16-07-2019,732,99,2,Southeast,India ,Gift Card,Failed,Fraud Suspected
474,594,474,474,474,16-07-2019,1034,86,4,Northwest,Japan ,Debit Card,Cancelled,Duplicate Transaction
475,595,475,475,475,16-07-2019,2644,75,12,Central,Brazil ,Gift Card,Refunded,Technical Error
476,596,476,476,476,16-07-2019,258,78,1,North,Germany ,Cash On Delivery,Refunded,Payment Gateway Timeout
477,597,477,477,477,16-07-2019,746,41,4,Southeast,Israel ,Bank Transfer,Cancelled,Cancelled by User
478,598,478,478,478,16-07-2019,932,57,4,West,Pakistan ,UPI,Pending,Exceeded Limit
479,599,479,479,479,16-07-2019,360,43,1,Northwest,Turkey ,Gift Card,Pending,Exceeded Limit
480,600,480,480,480,16-07-2019,814,69,4,Northwest,Argentina ,EMI,Pending,Exceeded Limit
481,601,481,481,481,16-07-2019,441,81,2,Northwest,Japan ,UPI,Pending,Invalid Card Details
482,603,482,482,482,16-07-2019,791,1,2,North,Kazakhstan ,Cash On Delivery,Pending,Currency Issue
483,604,483,483,483,16-07-2019,483,34,2,Northwest,India ,Cash On Delivery,Pending,Insufficient Balance
